transaction_id,account_code,amount,transaction_date,description
TXN00002112,101-002,726.4,2025-09-19T00:39:36.161328,Transaction 2112
TXN00002113,101-003,849.85,2025-09-19T00:39:36.161330,Transaction 2113
TXN00002114,101-004,973.3,2025-09-19T00:39:36.161331,Transaction 2114
TXN00002115,101-005,1096.75,2025-09-19T00:39:36.161333,Transaction 2115
TXN00002116,101-006,1220.2,2025-09-19T00:39:36.161335,Transaction 2116
TXN00002117,101-007,1343.65,2025-09-19T00:39:36.161336,Transaction 2117
TXN00002118,101-008,1467.1,2025-09-19T00:39:36.161341,Transaction 2118
TXN00002119,101-009,1590.55,2025-09-19T00:39:36.161342,Transaction 2119
TXN00002120,101-000,1714.0,2025-09-19T00:39:36.161347,Transaction 2120
TXN00002121,101-001,1837.45,2025-09-19T00:39:36.161348,Transaction 2121
TXN00002122,101-002,1960.9,2025-09-19T00:39:36.161350,Transaction 2122
TXN00002123,101-003,2084.35,2025-09-19T00:39:36.161351,Transaction 2123
TXN00002124,101-004,2207.8,2025-09-19T00:39:36.161353,Transaction 2124
TXN00002125,101-005,2331.25,2025-09-19T00:39:36.161357,Transaction 2125
TXN00002126,101-006,2454.7,2025-09-19T00:39:36.161359,Transaction 2126
TXN00002127,101-007,2578.15,2025-09-19T00:39:36.161361,Transaction 2127
TXN00002128,101-008,2701.6,2025-09-19T00:39:36.161362,Transaction 2128
TXN00002129,101-009,2825.05,2025-09-19T00:39:36.161364,Transaction 2129
TXN00002130,101-000,2948.5,2025-09-19T00:39:36.161365,Transaction 2130
TXN00002131,101-001,3071.95,2025-09-19T00:39:36.161367,Transaction 2131
TXN00002132,101-002,3195.4,2025-09-19T00:39:36.161369,Transaction 2132
TXN00002133,101-003,3318.85,2025-09-19T00:39:36.161370,Transaction 2133
TXN00002134,101-004,3442.3,2025-09-19T00:39:36.161372,Transaction 2134
TXN00002135,101-005,3565.75,2025-09-19T00:39:36.161374,Transaction 2135
TXN00002136,101-006,3689.2,2025-09-19T00:39:36.161380,Transaction 2136
TXN00002137,101-007,3812.65,2025-09-19T00:39:36.161382,Transaction 2137
TXN00002138,101-008,3936.1,2025-09-19T00:39:36.161383,Transaction 2138
TXN00002139,101-009,4059.55,2025-09-19T00:39:36.161385,Transaction 2139
TXN00002140,101-000,4183.0,2025-09-19T00:39:36.161386,Transaction 2140
TXN00002141,101-001,4306.45,2025-09-19T00:39:36.161391,Transaction 2141
TXN00002142,101-002,4429.9,2025-09-19T00:39:36.161392,Transaction 2142
TXN00002143,101-003,4553.35,2025-09-19T00:39:36.161394,Transaction 2143
TXN00002144,101-004,4676.8,2025-09-19T00:39:36.161396,Transaction 2144
TXN00002145,101-005,4800.25,2025-09-19T00:39:36.161397,Transaction 2145
TXN00002146,101-006,4923.7,2025-09-19T00:39:36.161400,Transaction 2146
TXN00002147,101-007,5047.15,2025-09-19T00:39:36.161404,Transaction 2147
TXN00002148,101-008,5170.6,2025-09-19T00:39:36.161406,Transaction 2148
TXN00002149,101-009,5294.05,2025-09-19T00:39:36.161410,Transaction 2149
TXN00002150,101-000,5417.5,2025-09-19T00:39:36.161412,Transaction 2150
TXN00002151,101-001,5540.95,2025-09-19T00:39:36.161414,Transaction 2151
TXN00002152,101-002,5664.4,2025-09-19T00:39:36.161416,Transaction 2152
TXN00002153,101-003,5787.85,2025-09-19T00:39:36.161418,Transaction 2153
TXN00002154,101-004,5911.3,2025-09-19T00:39:36.161419,Transaction 2154
TXN00002155,101-005,6034.75,2025-09-19T00:39:36.161421,Transaction 2155
TXN00002156,101-006,6158.2,2025-09-19T00:39:36.161422,Transaction 2156
TXN00002157,101-007,6281.65,2025-09-19T00:39:36.161427,Transaction 2157
TXN00002158,101-008,6405.1,2025-09-19T00:39:36.161428,Transaction 2158
TXN00002159,101-009,6528.55,2025-09-19T00:39:36.161430,Transaction 2159
TXN00002160,101-000,6652.0,2025-09-19T00:39:36.161432,Transaction 2160
TXN00002161,101-001,6775.45,2025-09-19T00:39:36.161433,Transaction 2161
TXN00002162,101-002,6898.9,2025-09-19T00:39:36.161435,Transaction 2162
TXN00002163,101-003,7022.35,2025-09-19T00:39:36.161439,Transaction 2163
TXN00002164,101-004,7145.8,2025-09-19T00:39:36.161441,Transaction 2164
TXN00002165,101-005,7269.25,2025-09-19T00:39:36.161442,Transaction 2165
TXN00002166,101-006,7392.7,2025-09-19T00:39:36.161444,Transaction 2166
TXN00002167,101-007,7516.15,2025-09-19T00:39:36.161446,Transaction 2167
TXN00002168,101-008,7639.6,2025-09-19T00:39:36.161447,Transaction 2168
TXN00002169,101-009,7763.05,2025-09-19T00:39:36.161449,Transaction 2169
TXN00002170,101-000,7886.5,2025-09-19T00:39:36.161451,Transaction 2170
TXN00002171,101-001,8009.95,2025-09-19T00:39:36.161452,Transaction 2171
TXN00002172,101-002,8133.4,2025-09-19T00:39:36.161454,Transaction 2172
TXN00002173,101-003,8256.85,2025-09-19T00:39:36.161456,Transaction 2173
TXN00002174,101-004,8380.3,2025-09-19T00:39:36.161457,Transaction 2174
TXN00002175,101-005,8503.75,2025-09-19T00:39:36.161459,Transaction 2175
TXN00002176,101-006,8627.2,2025-09-19T00:39:36.161460,Transaction 2176
TXN00002177,101-007,8750.65,2025-09-19T00:39:36.161462,Transaction 2177
TXN00002178,101-008,8874.1,2025-09-19T00:39:36.161464,Transaction 2178
TXN00002179,101-009,8997.55,2025-09-19T00:39:36.161465,Transaction 2179
TXN00002180,101-000,9121.0,2025-09-19T00:39:36.161467,Transaction 2180
TXN00002181,101-001,9244.45,2025-09-19T00:39:36.161469,Transaction 2181
TXN00002182,101-002,9367.9,2025-09-19T00:39:36.161470,Transaction 2182
TXN00002183,101-003,9491.35,2025-09-19T00:39:36.161472,Transaction 2183
TXN00002184,101-004,9614.8,2025-09-19T00:39:36.161476,Transaction 2184
TXN00002185,101-005,9738.25,2025-09-19T00:39:36.161478,Transaction 2185
TXN00002186,101-006,9861.7,2025-09-19T00:39:36.161479,Transaction 2186
TXN00002187,101-007,9985.15,2025-09-19T00:39:36.161481,Transaction 2187
TXN00002188,101-008,108.6,2025-09-19T00:39:36.161483,Transaction 2188
TXN00002189,101-009,232.05,2025-09-19T00:39:36.161487,Transaction 2189
TXN00002190,101-000,355.5,2025-09-19T00:39:36.161491,Transaction 2190
TXN00002191,101-001,478.95,2025-09-19T00:39:36.161493,Transaction 2191
TXN00002192,101-002,602.4,2025-09-19T00:39:36.161494,Transaction 2192
TXN00002193,101-003,725.85,2025-09-19T00:39:36.161496,Transaction 2193
TXN00002194,101-004,849.3,2025-09-19T00:39:36.161497,Transaction 2194
TXN00002195,101-005,972.75,2025-09-19T00:39:36.161499,Transaction 2195
TXN00002196,101-006,1096.2,2025-09-19T00:39:36.161501,Transaction 2196
TXN00002197,101-007,1219.65,2025-09-19T00:39:36.161502,Transaction 2197
TXN00002198,101-008,1343.1,2025-09-19T00:39:36.161504,Transaction 2198
TXN00002199,101-009,1466.55,2025-09-19T00:39:36.161506,Transaction 2199
TXN00002200,101-000,1590.0,2025-09-19T00:39:36.161510,Transaction 2200
TXN00002201,101-001,1713.45,2025-09-19T00:39:36.161512,Transaction 2201
TXN00002202,101-002,1836.9,2025-09-19T00:39:36.161513,Transaction 2202
TXN00002203,101-003,1960.35,2025-09-19T00:39:36.161515,Transaction 2203
TXN00002204,101-004,2083.8,2025-09-19T00:39:36.161517,Transaction 2204
TXN00002205,101-005,2207.25,2025-09-19T00:39:36.161521,Transaction 2205
TXN00002206,101-006,2330.7,2025-09-19T00:39:36.161522,Transaction 2206
TXN00002207,101-007,2454.15,2025-09-19T00:39:36.161524,Transaction 2207
TXN00002208,101-008,2577.6,2025-09-19T00:39:36.161526,Transaction 2208
TXN00002209,101-009,2701.05,2025-09-19T00:39:36.161527,Transaction 2209
TXN00002210,101-000,2824.5,2025-09-19T00:39:36.161529,Transaction 2210
TXN00002211,101-001,2947.95,2025-09-19T00:39:36.161531,Transaction 2211
TXN00002212,101-002,3071.4,2025-09-19T00:39:36.161532,Transaction 2212
TXN00002213,101-003,3194.85,2025-09-19T00:39:36.161534,Transaction 2213
TXN00002214,101-004,3318.3,2025-09-19T00:39:36.161536,Transaction 2214
TXN00002215,101-005,3441.75,2025-09-19T00:39:36.161537,Transaction 2215
TXN00002216,101-006,3565.2,2025-09-19T00:39:36.161539,Transaction 2216
TXN00002217,101-007,3688.65,2025-09-19T00:39:36.161541,Transaction 2217
TXN00002218,101-008,3812.1,2025-09-19T00:39:36.161542,Transaction 2218
TXN00002219,101-009,3935.55,2025-09-19T00:39:36.161544,Transaction 2219
TXN00002220,101-000,4059.0,2025-09-19T00:39:36.161545,Transaction 2220
TXN00002221,101-001,4182.45,2025-09-19T00:39:36.161550,Transaction 2221
TXN00002222,101-002,4305.9,2025-09-19T00:39:36.161551,Transaction 2222
TXN00002223,101-003,4429.35,2025-09-19T00:39:36.161553,Transaction 2223
TXN00002224,101-004,4552.8,2025-09-19T00:39:36.161555,Transaction 2224
TXN00002225,101-005,4676.25,2025-09-19T00:39:36.161556,Transaction 2225
TXN00002226,101-006,4799.7,2025-09-19T00:39:36.161563,Transaction 2226
TXN00002227,101-007,4923.15,2025-09-19T00:39:36.161565,Transaction 2227
TXN00002228,101-008,5046.6,2025-09-19T00:39:36.161566,Transaction 2228
TXN00002229,101-009,5170.05,2025-09-19T00:39:36.161568,Transaction 2229
TXN00002230,101-000,5293.5,2025-09-19T00:39:36.161570,Transaction 2230
TXN00002231,101-001,5416.95,2025-09-19T00:39:36.161571,Transaction 2231
TXN00002232,101-002,5540.4,2025-09-19T00:39:36.161573,Transaction 2232
TXN00002233,101-003,5663.85,2025-09-19T00:39:36.161575,Transaction 2233
TXN00002234,101-004,5787.3,2025-09-19T00:39:36.161576,Transaction 2234
TXN00002235,101-005,5910.75,2025-09-19T00:39:36.161578,Transaction 2235
TXN00002236,101-006,6034.2,2025-09-19T00:39:36.161580,Transaction 2236
TXN00002237,101-007,6157.65,2025-09-19T00:39:36.161581,Transaction 2237
TXN00002238,101-008,6281.1,2025-09-19T00:39:36.161583,Transaction 2238
TXN00002239,101-009,6404.55,2025-09-19T00:39:36.161584,Transaction 2239
TXN00002240,101-000,6528.0,2025-09-19T00:39:36.161586,Transaction 2240
TXN00002241,101-001,6651.45,2025-09-19T00:39:36.161588,Transaction 2241
TXN00002242,101-002,6774.9,2025-09-19T00:39:36.161589,Transaction 2242
TXN00002243,101-003,6898.35,2025-09-19T00:39:36.161591,Transaction 2243
TXN00002244,101-004,7021.8,2025-09-19T00:39:36.161595,Transaction 2244
TXN00002245,101-005,7145.25,2025-09-19T00:39:36.161597,Transaction 2245
TXN00002246,101-006,7268.7,2025-09-19T00:39:36.161599,Transaction 2246
TXN00002247,101-007,7392.15,2025-09-19T00:39:36.161600,Transaction 2247
TXN00002248,101-008,7515.6,2025-09-19T00:39:36.161604,Transaction 2248
TXN00002249,101-009,7639.05,2025-09-19T00:39:36.161606,Transaction 2249
TXN00002250,101-000,7762.5,2025-09-19T00:39:36.161608,Transaction 2250
TXN00002251,101-001,7885.95,2025-09-19T00:39:36.161612,Transaction 2251
TXN00002252,101-002,8009.4,2025-09-19T00:39:36.161616,Transaction 2252
TXN00002253,101-003,8132.85,2025-09-19T00:39:36.161618,Transaction 2253
TXN00002254,101-004,8256.3,2025-09-19T00:39:36.161620,Transaction 2254
TXN00002255,101-005,8379.75,2025-09-19T00:39:36.161621,Transaction 2255
TXN00002256,101-006,8503.2,2025-09-19T00:39:36.161623,Transaction 2256
TXN00002257,101-007,8626.65,2025-09-19T00:39:36.161625,Transaction 2257
TXN00002258,101-008,8750.1,2025-09-19T00:39:36.161626,Transaction 2258
TXN00002259,101-009,8873.55,2025-09-19T00:39:36.161628,Transaction 2259
TXN00002260,101-000,8997.0,2025-09-19T00:39:36.161630,Transaction 2260
TXN00002261,101-001,9120.45,2025-09-19T00:39:36.161631,Transaction 2261
TXN00002262,101-002,9243.9,2025-09-19T00:39:36.161633,Transaction 2262
TXN00002263,101-003,9367.35,2025-09-19T00:39:36.161635,Transaction 2263
TXN00002264,101-004,9490.8,2025-09-19T00:39:36.161636,Transaction 2264
TXN00002265,101-005,9614.25,2025-09-19T00:39:36.161638,Transaction 2265
TXN00002266,101-006,9737.7,2025-09-19T00:39:36.161640,Transaction 2266
TXN00002267,101-007,9861.15,2025-09-19T00:39:36.161641,Transaction 2267
TXN00002268,101-008,9984.6,2025-09-19T00:39:36.161643,Transaction 2268
TXN00002269,101-009,108.05,2025-09-19T00:39:36.161647,Transaction 2269
TXN00002270,101-000,231.5,2025-09-19T00:39:36.161649,Transaction 2270
TXN00002271,101-001,354.95,2025-09-19T00:39:36.161651,Transaction 2271
TXN00002272,101-002,478.4,2025-09-19T00:39:36.161652,Transaction 2272
TXN00002273,101-003,601.85,2025-09-19T00:39:36.161654,Transaction 2273
TXN00002274,101-004,725.3,2025-09-19T00:39:36.161656,Transaction 2274
TXN00002275,101-005,848.75,2025-09-19T00:39:36.161660,Transaction 2275
TXN00002276,101-006,972.2,2025-09-19T00:39:36.161662,Transaction 2276
TXN00002277,101-007,1095.65,2025-09-19T00:39:36.161663,Transaction 2277
TXN00002278,101-008,1219.1,2025-09-19T00:39:36.161665,Transaction 2278
TXN00002279,101-009,1342.55,2025-09-19T00:39:36.161667,Transaction 2279
TXN00002280,101-000,1466.0,2025-09-19T00:39:36.161668,Transaction 2280
TXN00002281,101-001,1589.45,2025-09-19T00:39:36.161670,Transaction 2281
TXN00002282,101-002,1712.9,2025-09-19T00:39:36.161672,Transaction 2282
TXN00002283,101-003,1836.35,2025-09-19T00:39:36.161673,Transaction 2283
TXN00002284,101-004,1959.8,2025-09-19T00:39:36.161677,Transaction 2284
TXN00002285,101-005,2083.25,2025-09-19T00:39:36.161679,Transaction 2285
TXN00002286,101-006,2206.7,2025-09-19T00:39:36.161681,Transaction 2286
TXN00002287,101-007,2330.15,2025-09-19T00:39:36.161682,Transaction 2287
TXN00002288,101-008,2453.6,2025-09-19T00:39:36.161684,Transaction 2288
TXN00002289,101-009,2577.05,2025-09-19T00:39:36.161686,Transaction 2289
TXN00002290,101-000,2700.5,2025-09-19T00:39:36.161690,Transaction 2290
TXN00002291,101-001,2823.95,2025-09-19T00:39:36.161692,Transaction 2291
TXN00002292,101-002,2947.4,2025-09-19T00:39:36.161694,Transaction 2292
TXN00002293,101-003,3070.85,2025-09-19T00:39:36.161695,Transaction 2293
TXN00002294,101-004,3194.3,2025-09-19T00:39:36.161697,Transaction 2294
TXN00002295,101-005,3317.75,2025-09-19T00:39:36.161699,Transaction 2295
TXN00002296,101-006,3441.2,2025-09-19T00:39:36.161700,Transaction 2296
TXN00002297,101-007,3564.65,2025-09-19T00:39:36.161702,Transaction 2297
TXN00002298,101-008,3688.1,2025-09-19T00:39:36.161703,Transaction 2298
TXN00002299,101-009,3811.55,2025-09-19T00:39:36.161705,Transaction 2299
TXN00002300,101-000,3935.0,2025-09-19T00:39:36.161707,Transaction 2300
TXN00002301,101-001,4058.45,2025-09-19T00:39:36.161708,Transaction 2301
TXN00002302,101-002,4181.9,2025-09-19T00:39:36.161710,Transaction 2302
TXN00002303,101-003,4305.35,2025-09-19T00:39:36.161715,Transaction 2303
TXN00002304,101-004,4428.8,2025-09-19T00:39:36.161716,Transaction 2304
TXN00002305,101-005,4552.25,2025-09-19T00:39:36.161718,Transaction 2305
TXN00002306,101-006,4675.7,2025-09-19T00:39:36.161720,Transaction 2306
TXN00002307,101-007,4799.15,2025-09-19T00:39:36.161721,Transaction 2307
TXN00002308,101-008,4922.6,2025-09-19T00:39:36.161723,Transaction 2308
TXN00002309,101-009,5046.05,2025-09-19T00:39:36.161725,Transaction 2309
TXN00002310,101-000,5169.5,2025-09-19T00:39:36.161726,Transaction 2310
TXN00002311,101-001,5292.95,2025-09-19T00:39:36.161730,Transaction 2311
TXN00002312,101-002,5416.4,2025-09-19T00:39:36.161732,Transaction 2312
TXN00002313,101-003,5539.85,2025-09-19T00:39:36.161737,Transaction 2313
TXN00002314,101-004,5663.3,2025-09-19T00:39:36.161739,Transaction 2314
TXN00002315,101-005,5786.75,2025-09-19T00:39:36.161740,Transaction 2315
TXN00002316,101-006,5910.2,2025-09-19T00:39:36.161744,Transaction 2316
TXN00002317,101-007,6033.65,2025-09-19T00:39:36.161746,Transaction 2317
TXN00002318,101-008,6157.1,2025-09-19T00:39:36.161748,Transaction 2318
TXN00002319,101-009,6280.55,2025-09-19T00:39:36.161749,Transaction 2319
TXN00002320,101-000,6404.0,2025-09-19T00:39:36.161751,Transaction 2320
TXN00002321,101-001,6527.45,2025-09-19T00:39:36.161753,Transaction 2321
TXN00002322,101-002,6650.9,2025-09-19T00:39:36.161754,Transaction 2322
TXN00002323,101-003,6774.35,2025-09-19T00:39:36.161756,Transaction 2323
TXN00002324,101-004,6897.8,2025-09-19T00:39:36.161758,Transaction 2324
TXN00002325,101-005,7021.25,2025-09-19T00:39:36.161759,Transaction 2325
TXN00002326,101-006,7144.7,2025-09-19T00:39:36.161761,Transaction 2326
TXN00002327,101-007,7268.15,2025-09-19T00:39:36.161763,Transaction 2327
TXN00002328,101-008,7391.6,2025-09-19T00:39:36.161764,Transaction 2328
TXN00002329,101-009,7515.05,2025-09-19T00:39:36.161766,Transaction 2329
TXN00002330,101-000,7638.5,2025-09-19T00:39:36.161768,Transaction 2330
TXN00002331,101-001,7761.95,2025-09-19T00:39:36.161780,Transaction 2331
TXN00002332,101-002,7885.4,2025-09-19T00:39:36.161782,Transaction 2332
TXN00002333,101-003,8008.85,2025-09-19T00:39:36.161787,Transaction 2333
TXN00002334,101-004,8132.3,2025-09-19T00:39:36.161788,Transaction 2334
TXN00002335,101-005,8255.75,2025-09-19T00:39:36.161790,Transaction 2335
TXN00002336,101-006,8379.2,2025-09-19T00:39:36.161792,Transaction 2336
TXN00002337,101-007,8502.65,2025-09-19T00:39:36.161793,Transaction 2337
TXN00002338,101-008,8626.1,2025-09-19T00:39:36.161795,Transaction 2338
TXN00002339,101-009,8749.55,2025-09-19T00:39:36.161797,Transaction 2339
TXN00002340,101-000,8873.0,2025-09-19T00:39:36.161798,Transaction 2340
TXN00002341,101-001,8996.45,2025-09-19T00:39:36.161800,Transaction 2341
TXN00002342,101-002,9119.9,2025-09-19T00:39:36.161802,Transaction 2342
TXN00002343,101-003,9243.35,2025-09-19T00:39:36.161803,Transaction 2343
TXN00002344,101-004,9366.8,2025-09-19T00:39:36.161805,Transaction 2344
TXN00002345,101-005,9490.25,2025-09-19T00:39:36.161807,Transaction 2345
TXN00002346,101-006,9613.7,2025-09-19T00:39:36.161809,Transaction 2346
TXN00002347,101-007,9737.15,2025-09-19T00:39:36.161810,Transaction 2347
TXN00002348,101-008,9860.6,2025-09-19T00:39:36.161826,Transaction 2348
TXN00002349,101-009,9984.05,2025-09-19T00:39:36.161828,Transaction 2349
TXN00002350,101-000,107.5,2025-09-19T00:39:36.161829,Transaction 2350
TXN00002351,101-001,230.95,2025-09-19T00:39:36.161831,Transaction 2351
TXN00002352,101-002,354.4,2025-09-19T00:39:36.161833,Transaction 2352
TXN00002353,101-003,477.85,2025-09-19T00:39:36.161837,Transaction 2353
TXN00002354,101-004,601.3,2025-09-19T00:39:36.161844,Transaction 2354
TXN00002355,101-005,724.75,2025-09-19T00:39:36.161846,Transaction 2355
TXN00002356,101-006,848.2,2025-09-19T00:39:36.161847,Transaction 2356
TXN00002357,101-007,971.65,2025-09-19T00:39:36.161849,Transaction 2357
TXN00002358,101-008,1095.1,2025-09-19T00:39:36.161851,Transaction 2358
TXN00002359,101-009,1218.55,2025-09-19T00:39:36.161852,Transaction 2359
TXN00002360,101-000,1342.0,2025-09-19T00:39:36.161857,Transaction 2360
TXN00002361,101-001,1465.45,2025-09-19T00:39:36.161858,Transaction 2361
TXN00002362,101-002,1588.9,2025-09-19T00:39:36.161860,Transaction 2362
TXN00002363,101-003,1712.35,2025-09-19T00:39:36.161862,Transaction 2363
TXN00002364,101-004,1835.8,2025-09-19T00:39:36.161863,Transaction 2364
TXN00002365,101-005,1959.25,2025-09-19T00:39:36.161865,Transaction 2365
TXN00002366,101-006,2082.7,2025-09-19T00:39:36.161867,Transaction 2366
TXN00002367,101-007,2206.15,2025-09-19T00:39:36.161869,Transaction 2367
TXN00002368,101-008,2329.6,2025-09-19T00:39:36.161870,Transaction 2368
TXN00002369,101-009,2453.05,2025-09-19T00:39:36.161872,Transaction 2369
TXN00002370,101-000,2576.5,2025-09-19T00:39:36.161874,Transaction 2370
TXN00002371,101-001,2699.95,2025-09-19T00:39:36.161875,Transaction 2371
TXN00002372,101-002,2823.4,2025-09-19T00:39:36.161880,Transaction 2372
TXN00002373,101-003,2946.85,2025-09-19T00:39:36.161881,Transaction 2373
TXN00002374,101-004,3070.3,2025-09-19T00:39:36.161883,Transaction 2374
TXN00002375,101-005,3193.75,2025-09-19T00:39:36.161887,Transaction 2375
TXN00002376,101-006,3317.2,2025-09-19T00:39:36.161889,Transaction 2376
TXN00002377,101-007,3440.65,2025-09-19T00:39:36.161891,Transaction 2377
TXN00002378,101-008,3564.1,2025-09-19T00:39:36.161892,Transaction 2378
TXN00002379,101-009,3687.55,2025-09-19T00:39:36.161897,Transaction 2379
TXN00002380,101-000,3811.0,2025-09-19T00:39:36.161898,Transaction 2380
TXN00002381,101-001,3934.45,2025-09-19T00:39:36.161900,Transaction 2381
TXN00002382,101-002,4057.9,2025-09-19T00:39:36.161902,Transaction 2382
TXN00002383,101-003,4181.35,2025-09-19T00:39:36.161903,Transaction 2383
TXN00002384,101-004,4304.8,2025-09-19T00:39:36.161905,Transaction 2384
TXN00002385,101-005,4428.25,2025-09-19T00:39:36.161907,Transaction 2385
TXN00002386,101-006,4551.7,2025-09-19T00:39:36.161908,Transaction 2386
TXN00002387,101-007,4675.15,2025-09-19T00:39:36.161910,Transaction 2387
TXN00002388,101-008,4798.6,2025-09-19T00:39:36.161912,Transaction 2388
TXN00002389,101-009,4922.05,2025-09-19T00:39:36.161913,Transaction 2389
TXN00002390,101-000,5045.5,2025-09-19T00:39:36.161915,Transaction 2390
TXN00002391,101-001,5168.95,2025-09-19T00:39:36.161917,Transaction 2391
TXN00002392,101-002,5292.4,2025-09-19T00:39:36.161918,Transaction 2392
TXN00002393,101-003,5415.85,2025-09-19T00:39:36.161920,Transaction 2393
TXN00002394,101-004,5539.3,2025-09-19T00:39:36.161922,Transaction 2394
TXN00002395,101-005,5662.75,2025-09-19T00:39:36.161923,Transaction 2395
TXN00002396,101-006,5786.2,2025-09-19T00:39:36.161928,Transaction 2396
TXN00002397,101-007,5909.65,2025-09-19T00:39:36.161929,Transaction 2397
TXN00002398,101-008,6033.1,2025-09-19T00:39:36.161931,Transaction 2398
TXN00002399,101-009,6156.55,2025-09-19T00:39:36.161933,Transaction 2399
TXN00002400,101-000,6280.0,2025-09-19T00:39:36.161934,Transaction 2400
TXN00002401,101-001,6403.45,2025-09-19T00:39:36.161936,Transaction 2401
TXN00002402,101-002,6526.9,2025-09-19T00:39:36.161938,Transaction 2402
TXN00002403,101-003,6650.35,2025-09-19T00:39:36.161940,Transaction 2403
TXN00002404,101-004,6773.8,2025-09-19T00:39:36.161944,Transaction 2404
TXN00002405,101-005,6897.25,2025-09-19T00:39:36.161945,Transaction 2405
TXN00002406,101-006,7020.7,2025-09-19T00:39:36.161947,Transaction 2406
TXN00002407,101-007,7144.15,2025-09-19T00:39:36.161949,Transaction 2407
TXN00002408,101-008,7267.6,2025-09-19T00:39:36.161950,Transaction 2408
TXN00002409,101-009,7391.05,2025-09-19T00:39:36.161952,Transaction 2409
TXN00002410,101-000,7514.5,2025-09-19T00:39:36.161954,Transaction 2410
TXN00002411,101-001,7637.95,2025-09-19T00:39:36.161958,Transaction 2411
TXN00002412,101-002,7761.4,2025-09-19T00:39:36.161960,Transaction 2412
TXN00002413,101-003,7884.85,2025-09-19T00:39:36.161961,Transaction 2413
TXN00002414,101-004,8008.3,2025-09-19T00:39:36.161963,Transaction 2414
TXN00002415,101-005,8131.75,2025-09-19T00:39:36.161965,Transaction 2415
TXN00002416,101-006,8255.2,2025-09-19T00:39:36.161966,Transaction 2416
TXN00002417,101-007,8378.65,2025-09-19T00:39:36.161968,Transaction 2417
TXN00002418,101-008,8502.1,2025-09-19T00:39:36.161972,Transaction 2418
TXN00002419,101-009,8625.55,2025-09-19T00:39:36.161974,Transaction 2419
TXN00002420,101-000,8749.0,2025-09-19T00:39:36.161976,Transaction 2420
TXN00002421,101-001,8872.45,2025-09-19T00:39:36.161977,Transaction 2421
TXN00002422,101-002,8995.9,2025-09-19T00:39:36.161979,Transaction 2422
TXN00002423,101-003,9119.35,2025-09-19T00:39:36.161981,Transaction 2423
TXN00002424,101-004,9242.8,2025-09-19T00:39:36.161982,Transaction 2424
TXN00002425,101-005,9366.25,2025-09-19T00:39:36.161984,Transaction 2425
TXN00002426,101-006,9489.7,2025-09-19T00:39:36.161986,Transaction 2426
TXN00002427,101-007,9613.15,2025-09-19T00:39:36.161987,Transaction 2427
TXN00002428,101-008,9736.6,2025-09-19T00:39:36.161989,Transaction 2428
TXN00002429,101-009,9860.05,2025-09-19T00:39:36.161991,Transaction 2429
TXN00002430,101-000,9983.5,2025-09-19T00:39:36.161992,Transaction 2430
TXN00002431,101-001,106.95,2025-09-19T00:39:36.161994,Transaction 2431
TXN00002432,101-002,230.4,2025-09-19T00:39:36.161996,Transaction 2432
TXN00002433,101-003,353.85,2025-09-19T00:39:36.161997,Transaction 2433
TXN00002434,101-004,477.3,2025-09-19T00:39:36.161999,Transaction 2434
TXN00002435,101-005,600.75,2025-09-19T00:39:36.162001,Transaction 2435
TXN00002436,101-006,724.2,2025-09-19T00:39:36.162002,Transaction 2436
TXN00002437,101-007,847.65,2025-09-19T00:39:36.162004,Transaction 2437
TXN00002438,101-008,971.1,2025-09-19T00:39:36.162006,Transaction 2438
TXN00002439,101-009,1094.55,2025-09-19T00:39:36.162010,Transaction 2439
TXN00002440,101-000,1218.0,2025-09-19T00:39:36.162012,Transaction 2440
TXN00002441,101-001,1341.45,2025-09-19T00:39:36.162013,Transaction 2441
TXN00002442,101-002,1464.9,2025-09-19T00:39:36.162015,Transaction 2442
TXN00002443,101-003,1588.35,2025-09-19T00:39:36.162019,Transaction 2443
TXN00002444,101-004,1711.8,2025-09-19T00:39:36.162021,Transaction 2444
TXN00002445,101-005,1835.25,2025-09-19T00:39:36.162022,Transaction 2445
TXN00002446,101-006,1958.7,2025-09-19T00:39:36.162027,Transaction 2446
TXN00002447,101-007,2082.15,2025-09-19T00:39:36.162029,Transaction 2447
TXN00002448,101-008,2205.6,2025-09-19T00:39:36.162030,Transaction 2448
TXN00002449,101-009,2329.05,2025-09-19T00:39:36.162032,Transaction 2449
TXN00002450,101-000,2452.5,2025-09-19T00:39:36.162034,Transaction 2450
TXN00002451,101-001,2575.95,2025-09-19T00:39:36.162035,Transaction 2451
TXN00002452,101-002,2699.4,2025-09-19T00:39:36.162037,Transaction 2452
TXN00002453,101-003,2822.85,2025-09-19T00:39:36.162039,Transaction 2453
TXN00002454,101-004,2946.3,2025-09-19T00:39:36.162040,Transaction 2454
TXN00002455,101-005,3069.75,2025-09-19T00:39:36.162045,Transaction 2455
TXN00002456,101-006,3193.2,2025-09-19T00:39:36.162046,Transaction 2456
TXN00002457,101-007,3316.65,2025-09-19T00:39:36.162048,Transaction 2457
TXN00002458,101-008,3440.1,2025-09-19T00:39:36.162050,Transaction 2458
TXN00002459,101-009,3563.55,2025-09-19T00:39:36.162051,Transaction 2459
TXN00002460,101-000,3687.0,2025-09-19T00:39:36.162056,Transaction 2460
TXN00002461,101-001,3810.45,2025-09-19T00:39:36.162057,Transaction 2461
