parcel_id,property_address,assessed_value,owner_name,property_type,last_assessment_date
PAR000663,663 Main Street,913000,Owner 663,Residential,2025-09-19T00:39:35.917463
PAR000664,664 Main Street,914000,Owner 664,Residential,2025-09-19T00:39:35.917467
PAR000665,665 Main Street,915000,Owner 665,Residential,2025-09-19T00:39:35.917469
PAR000666,666 Main Street,916000,Owner 666,Residential,2025-09-19T00:39:35.917470
PAR000667,667 Main Street,917000,Owner 667,Residential,2025-09-19T00:39:35.917471
PAR000668,668 Main Street,918000,Owner 668,Residential,2025-09-19T00:39:35.917472
PAR000669,669 Main Street,919000,Owner 669,Residential,2025-09-19T00:39:35.917474
PAR000670,670 Main Street,920000,Owner 670,Residential,2025-09-19T00:39:35.917475
PAR000671,671 Main Street,921000,Owner 671,Residential,2025-09-19T00:39:35.917479
PAR000672,672 Main Street,922000,Owner 672,Residential,2025-09-19T00:39:35.917480
PAR000673,673 Main Street,923000,Owner 673,Residential,2025-09-19T00:39:35.917481
PAR000674,674 Main Street,924000,Owner 674,Residential,2025-09-19T00:39:35.917483
PAR000675,675 Main Street,925000,Owner 675,Residential,2025-09-19T00:39:35.917484
PAR000676,676 Main Street,926000,Owner 676,Residential,2025-09-19T00:39:35.917485
PAR000677,677 Main Street,927000,Owner 677,Residential,2025-09-19T00:39:35.917486
PAR000678,678 Main Street,928000,Owner 678,Residential,2025-09-19T00:39:35.917488
PAR000679,679 Main Street,929000,Owner 679,Residential,2025-09-19T00:39:35.917489
PAR000680,680 Main Street,930000,Owner 680,Residential,2025-09-19T00:39:35.917493
PAR000681,681 Main Street,931000,Owner 681,Residential,2025-09-19T00:39:35.917494
PAR000682,682 Main Street,932000,Owner 682,Residential,2025-09-19T00:39:35.917498
PAR000683,683 Main Street,933000,Owner 683,Residential,2025-09-19T00:39:35.917500
PAR000684,684 Main Street,934000,Owner 684,Residential,2025-09-19T00:39:35.917501
PAR000685,685 Main Street,935000,Owner 685,Residential,2025-09-19T00:39:35.917502
PAR000686,686 Main Street,936000,Owner 686,Residential,2025-09-19T00:39:35.917504
PAR000687,687 Main Street,937000,Owner 687,Residential,2025-09-19T00:39:35.917505
PAR000688,688 Main Street,938000,Owner 688,Residential,2025-09-19T00:39:35.917506
PAR000689,689 Main Street,939000,Owner 689,Residential,2025-09-19T00:39:35.917507
PAR000690,690 Main Street,940000,Owner 690,Residential,2025-09-19T00:39:35.917509
PAR000691,691 Main Street,941000,Owner 691,Residential,2025-09-19T00:39:35.917516
PAR000692,692 Main Street,942000,Owner 692,Residential,2025-09-19T00:39:35.917517
PAR000693,693 Main Street,943000,Owner 693,Residential,2025-09-19T00:39:35.917518
PAR000694,694 Main Street,944000,Owner 694,Residential,2025-09-19T00:39:35.917520
PAR000695,695 Main Street,945000,Owner 695,Residential,2025-09-19T00:39:35.917523
PAR000696,696 Main Street,946000,Owner 696,Residential,2025-09-19T00:39:35.917525
PAR000697,697 Main Street,947000,Owner 697,Residential,2025-09-19T00:39:35.917526
PAR000698,698 Main Street,948000,Owner 698,Residential,2025-09-19T00:39:35.917527
PAR000699,699 Main Street,949000,Owner 699,Residential,2025-09-19T00:39:35.917529
PAR000700,700 Main Street,950000,Owner 700,Residential,2025-09-19T00:39:35.917530
PAR000701,701 Main Street,951000,Owner 701,Residential,2025-09-19T00:39:35.917531
PAR000702,702 Main Street,952000,Owner 702,Residential,2025-09-19T00:39:35.917532
PAR000703,703 Main Street,953000,Owner 703,Residential,2025-09-19T00:39:35.917533
PAR000704,704 Main Street,954000,Owner 704,Residential,2025-09-19T00:39:35.917535
PAR000705,705 Main Street,955000,Owner 705,Residential,2025-09-19T00:39:35.917536
PAR000706,706 Main Street,956000,Owner 706,Residential,2025-09-19T00:39:35.917537
PAR000707,707 Main Street,957000,Owner 707,Residential,2025-09-19T00:39:35.917539
PAR000708,708 Main Street,958000,Owner 708,Residential,2025-09-19T00:39:35.917540
PAR000709,709 Main Street,959000,Owner 709,Residential,2025-09-19T00:39:35.917544
PAR000710,710 Main Street,960000,Owner 710,Residential,2025-09-19T00:39:35.917548
PAR000711,711 Main Street,961000,Owner 711,Residential,2025-09-19T00:39:35.917551
PAR000712,712 Main Street,962000,Owner 712,Residential,2025-09-19T00:39:35.917553
PAR000713,713 Main Street,963000,Owner 713,Residential,2025-09-19T00:39:35.917554
PAR000714,714 Main Street,964000,Owner 714,Residential,2025-09-19T00:39:35.917555
PAR000715,715 Main Street,965000,Owner 715,Residential,2025-09-19T00:39:35.917561
PAR000716,716 Main Street,966000,Owner 716,Residential,2025-09-19T00:39:35.917562
PAR000717,717 Main Street,967000,Owner 717,Residential,2025-09-19T00:39:35.917564
PAR000718,718 Main Street,968000,Owner 718,Residential,2025-09-19T00:39:35.917565
PAR000719,719 Main Street,969000,Owner 719,Residential,2025-09-19T00:39:35.917566
PAR000720,720 Main Street,970000,Owner 720,Residential,2025-09-19T00:39:35.917567
PAR000721,721 Main Street,971000,Owner 721,Residential,2025-09-19T00:39:35.917569
PAR000722,722 Main Street,972000,Owner 722,Residential,2025-09-19T00:39:35.917570
PAR000723,723 Main Street,973000,Owner 723,Residential,2025-09-19T00:39:35.917571
PAR000724,724 Main Street,974000,Owner 724,Residential,2025-09-19T00:39:35.917572
PAR000725,725 Main Street,975000,Owner 725,Residential,2025-09-19T00:39:35.917574
PAR000726,726 Main Street,976000,Owner 726,Residential,2025-09-19T00:39:35.917575
PAR000727,727 Main Street,977000,Owner 727,Residential,2025-09-19T00:39:35.917579
PAR000728,728 Main Street,978000,Owner 728,Residential,2025-09-19T00:39:35.917580
PAR000729,729 Main Street,979000,Owner 729,Residential,2025-09-19T00:39:35.917581
PAR000730,730 Main Street,980000,Owner 730,Residential,2025-09-19T00:39:35.917585
PAR000731,731 Main Street,981000,Owner 731,Residential,2025-09-19T00:39:35.917587
PAR000732,732 Main Street,982000,Owner 732,Residential,2025-09-19T00:39:35.917591
PAR000733,733 Main Street,983000,Owner 733,Residential,2025-09-19T00:39:35.917592
PAR000734,734 Main Street,984000,Owner 734,Residential,2025-09-19T00:39:35.917593
PAR000735,735 Main Street,985000,Owner 735,Residential,2025-09-19T00:39:35.917594
PAR000736,736 Main Street,986000,Owner 736,Residential,2025-09-19T00:39:35.917596
PAR000737,737 Main Street,987000,Owner 737,Residential,2025-09-19T00:39:35.917597
PAR000738,738 Main Street,988000,Owner 738,Residential,2025-09-19T00:39:35.917598
PAR000739,739 Main Street,989000,Owner 739,Residential,2025-09-19T00:39:35.917599
PAR000740,740 Main Street,990000,Owner 740,Residential,2025-09-19T00:39:35.917601
PAR000741,741 Main Street,991000,Owner 741,Residential,2025-09-19T00:39:35.917602
PAR000742,742 Main Street,992000,Owner 742,Residential,2025-09-19T00:39:35.917603
PAR000743,743 Main Street,993000,Owner 743,Residential,2025-09-19T00:39:35.917607
PAR000744,744 Main Street,994000,Owner 744,Residential,2025-09-19T00:39:35.917609
PAR000745,745 Main Street,995000,Owner 745,Residential,2025-09-19T00:39:35.917610
PAR000746,746 Main Street,996000,Owner 746,Residential,2025-09-19T00:39:35.917611
PAR000747,747 Main Street,997000,Owner 747,Residential,2025-09-19T00:39:35.917612
PAR000748,748 Main Street,998000,Owner 748,Residential,2025-09-19T00:39:35.917613
PAR000749,749 Main Street,999000,Owner 749,Residential,2025-09-19T00:39:35.917617
PAR000750,750 Main Street,1000000,Owner 750,Residential,2025-09-19T00:39:35.917619
PAR000751,751 Main Street,1001000,Owner 751,Residential,2025-09-19T00:39:35.917620
PAR000752,752 Main Street,1002000,Owner 752,Residential,2025-09-19T00:39:35.917621
PAR000753,753 Main Street,1003000,Owner 753,Residential,2025-09-19T00:39:35.917622
PAR000754,754 Main Street,1004000,Owner 754,Residential,2025-09-19T00:39:35.917624
PAR000755,755 Main Street,1005000,Owner 755,Residential,2025-09-19T00:39:35.917625
PAR000756,756 Main Street,1006000,Owner 756,Residential,2025-09-19T00:39:35.917626
PAR000757,757 Main Street,1007000,Owner 757,Residential,2025-09-19T00:39:35.917627
PAR000758,758 Main Street,1008000,Owner 758,Residential,2025-09-19T00:39:35.917628
PAR000759,759 Main Street,1009000,Owner 759,Residential,2025-09-19T00:39:35.917632
PAR000760,760 Main Street,1010000,Owner 760,Residential,2025-09-19T00:39:35.917634
PAR000761,761 Main Street,1011000,Owner 761,Residential,2025-09-19T00:39:35.917635
PAR000762,762 Main Street,1012000,Owner 762,Residential,2025-09-19T00:39:35.917636
PAR000763,763 Main Street,1013000,Owner 763,Residential,2025-09-19T00:39:35.917637
PAR000764,764 Main Street,1014000,Owner 764,Residential,2025-09-19T00:39:35.917639
PAR000765,765 Main Street,1015000,Owner 765,Residential,2025-09-19T00:39:35.917640
PAR000766,766 Main Street,1016000,Owner 766,Residential,2025-09-19T00:39:35.917641
PAR000767,767 Main Street,1017000,Owner 767,Residential,2025-09-19T00:39:35.917659
PAR000768,768 Main Street,1018000,Owner 768,Residential,2025-09-19T00:39:35.917662
PAR000769,769 Main Street,1019000,Owner 769,Residential,2025-09-19T00:39:35.917669
PAR000770,770 Main Street,1020000,Owner 770,Residential,2025-09-19T00:39:35.917670
PAR000771,771 Main Street,1021000,Owner 771,Residential,2025-09-19T00:39:35.917671
PAR000772,772 Main Street,1022000,Owner 772,Residential,2025-09-19T00:39:35.917672
PAR000773,773 Main Street,1023000,Owner 773,Residential,2025-09-19T00:39:35.917674
PAR000774,774 Main Street,1024000,Owner 774,Residential,2025-09-19T00:39:35.917675
PAR000775,775 Main Street,1025000,Owner 775,Residential,2025-09-19T00:39:35.917679
PAR000776,776 Main Street,1026000,Owner 776,Residential,2025-09-19T00:39:35.917681
PAR000777,777 Main Street,1027000,Owner 777,Residential,2025-09-19T00:39:35.917682
PAR000778,778 Main Street,1028000,Owner 778,Residential,2025-09-19T00:39:35.917683
PAR000779,779 Main Street,1029000,Owner 779,Residential,2025-09-19T00:39:35.917684
PAR000780,780 Main Street,1030000,Owner 780,Residential,2025-09-19T00:39:35.917686
PAR000781,781 Main Street,1031000,Owner 781,Residential,2025-09-19T00:39:35.917687
PAR000782,782 Main Street,1032000,Owner 782,Residential,2025-09-19T00:39:35.917688
PAR000783,783 Main Street,1033000,Owner 783,Residential,2025-09-19T00:39:35.917692
PAR000784,784 Main Street,1034000,Owner 784,Residential,2025-09-19T00:39:35.917694
PAR000785,785 Main Street,1035000,Owner 785,Residential,2025-09-19T00:39:35.917695
PAR000786,786 Main Street,1036000,Owner 786,Residential,2025-09-19T00:39:35.917696
PAR000787,787 Main Street,1037000,Owner 787,Residential,2025-09-19T00:39:35.917697
PAR000788,788 Main Street,1038000,Owner 788,Residential,2025-09-19T00:39:35.917701
PAR000789,789 Main Street,1039000,Owner 789,Residential,2025-09-19T00:39:35.917702
PAR000790,790 Main Street,1040000,Owner 790,Residential,2025-09-19T00:39:35.917704
PAR000791,791 Main Street,1041000,Owner 791,Residential,2025-09-19T00:39:35.917711
PAR000792,792 Main Street,1042000,Owner 792,Residential,2025-09-19T00:39:35.917712
PAR000793,793 Main Street,1043000,Owner 793,Residential,2025-09-19T00:39:35.917713
PAR000794,794 Main Street,1044000,Owner 794,Residential,2025-09-19T00:39:35.917715
PAR000795,795 Main Street,1045000,Owner 795,Residential,2025-09-19T00:39:35.917716
PAR000796,796 Main Street,1046000,Owner 796,Residential,2025-09-19T00:39:35.917717
PAR000797,797 Main Street,1047000,Owner 797,Residential,2025-09-19T00:39:35.917718
PAR000798,798 Main Street,1048000,Owner 798,Residential,2025-09-19T00:39:35.917720
PAR000799,799 Main Street,1049000,Owner 799,Residential,2025-09-19T00:39:35.917721
PAR000800,800 Main Street,1050000,Owner 800,Residential,2025-09-19T00:39:35.917722
PAR000801,801 Main Street,1051000,Owner 801,Residential,2025-09-19T00:39:35.917723
PAR000802,802 Main Street,1052000,Owner 802,Residential,2025-09-19T00:39:35.917724
PAR000803,803 Main Street,1053000,Owner 803,Residential,2025-09-19T00:39:35.917726
PAR000804,804 Main Street,1054000,Owner 804,Residential,2025-09-19T00:39:35.917727
PAR000805,805 Main Street,1055000,Owner 805,Residential,2025-09-19T00:39:35.917728
PAR000806,806 Main Street,1056000,Owner 806,Residential,2025-09-19T00:39:35.917730
PAR000807,807 Main Street,1057000,Owner 807,Residential,2025-09-19T00:39:35.917734
PAR000808,808 Main Street,1058000,Owner 808,Residential,2025-09-19T00:39:35.917738
PAR000809,809 Main Street,1059000,Owner 809,Residential,2025-09-19T00:39:35.917739
PAR000810,810 Main Street,1060000,Owner 810,Residential,2025-09-19T00:39:35.917740
PAR000811,811 Main Street,1061000,Owner 811,Residential,2025-09-19T00:39:35.917742
PAR000812,812 Main Street,1062000,Owner 812,Residential,2025-09-19T00:39:35.917743
PAR000813,813 Main Street,1063000,Owner 813,Residential,2025-09-19T00:39:35.917744
PAR000814,814 Main Street,1064000,Owner 814,Residential,2025-09-19T00:39:35.917745
PAR000815,815 Main Street,1065000,Owner 815,Residential,2025-09-19T00:39:35.917747
PAR000816,816 Main Street,1066000,Owner 816,Residential,2025-09-19T00:39:35.917748
PAR000817,817 Main Street,1067000,Owner 817,Residential,2025-09-19T00:39:35.917749
PAR000818,818 Main Street,1068000,Owner 818,Residential,2025-09-19T00:39:35.917750
PAR000819,819 Main Street,1069000,Owner 819,Residential,2025-09-19T00:39:35.917756
PAR000820,820 Main Street,1070000,Owner 820,Residential,2025-09-19T00:39:35.917757
PAR000821,821 Main Street,1071000,Owner 821,Residential,2025-09-19T00:39:35.917759
PAR000822,822 Main Street,1072000,Owner 822,Residential,2025-09-19T00:39:35.917760
PAR000823,823 Main Street,1073000,Owner 823,Residential,2025-09-19T00:39:35.917764
PAR000824,824 Main Street,1074000,Owner 824,Residential,2025-09-19T00:39:35.917765
PAR000825,825 Main Street,1075000,Owner 825,Residential,2025-09-19T00:39:35.917767
PAR000826,826 Main Street,1076000,Owner 826,Residential,2025-09-19T00:39:35.917768
PAR000827,827 Main Street,1077000,Owner 827,Residential,2025-09-19T00:39:35.917785
PAR000828,828 Main Street,1078000,Owner 828,Residential,2025-09-19T00:39:35.917786
PAR000829,829 Main Street,1079000,Owner 829,Residential,2025-09-19T00:39:35.917787
PAR000830,830 Main Street,1080000,Owner 830,Residential,2025-09-19T00:39:35.917789
PAR000831,831 Main Street,1081000,Owner 831,Residential,2025-09-19T00:39:35.917790
PAR000832,832 Main Street,1082000,Owner 832,Residential,2025-09-19T00:39:35.917791
PAR000833,833 Main Street,1083000,Owner 833,Residential,2025-09-19T00:39:35.917793
PAR000834,834 Main Street,1084000,Owner 834,Residential,2025-09-19T00:39:35.917796
PAR000835,835 Main Street,1085000,Owner 835,Residential,2025-09-19T00:39:35.917798
PAR000836,836 Main Street,1086000,Owner 836,Residential,2025-09-19T00:39:35.917799
PAR000837,837 Main Street,1087000,Owner 837,Residential,2025-09-19T00:39:35.917803
PAR000838,838 Main Street,1088000,Owner 838,Residential,2025-09-19T00:39:35.917804
PAR000839,839 Main Street,1089000,Owner 839,Residential,2025-09-19T00:39:35.917808
PAR000840,840 Main Street,1090000,Owner 840,Residential,2025-09-19T00:39:35.917809
PAR000841,841 Main Street,1091000,Owner 841,Residential,2025-09-19T00:39:35.917811
PAR000842,842 Main Street,1092000,Owner 842,Residential,2025-09-19T00:39:35.917812
PAR000843,843 Main Street,1093000,Owner 843,Residential,2025-09-19T00:39:35.917813
PAR000844,844 Main Street,1094000,Owner 844,Residential,2025-09-19T00:39:35.917814
PAR000845,845 Main Street,1095000,Owner 845,Residential,2025-09-19T00:39:35.917816
PAR000846,846 Main Street,1096000,Owner 846,Residential,2025-09-19T00:39:35.917817
PAR000847,847 Main Street,1097000,Owner 847,Residential,2025-09-19T00:39:35.917821
PAR000848,848 Main Street,1098000,Owner 848,Residential,2025-09-19T00:39:35.917822
PAR000849,849 Main Street,1099000,Owner 849,Residential,2025-09-19T00:39:35.917823
PAR000850,850 Main Street,1100000,Owner 850,Residential,2025-09-19T00:39:35.917825
PAR000851,851 Main Street,1101000,Owner 851,Residential,2025-09-19T00:39:35.917826
PAR000852,852 Main Street,1102000,Owner 852,Residential,2025-09-19T00:39:35.917827
PAR000853,853 Main Street,1103000,Owner 853,Residential,2025-09-19T00:39:35.917828
PAR000854,854 Main Street,1104000,Owner 854,Residential,2025-09-19T00:39:35.917830
PAR000855,855 Main Street,1105000,Owner 855,Residential,2025-09-19T00:39:35.917833
PAR000856,856 Main Street,1106000,Owner 856,Residential,2025-09-19T00:39:35.917835
PAR000857,857 Main Street,1107000,Owner 857,Residential,2025-09-19T00:39:35.917836
PAR000858,858 Main Street,1108000,Owner 858,Residential,2025-09-19T00:39:35.917837
PAR000859,859 Main Street,1109000,Owner 859,Residential,2025-09-19T00:39:35.917838
PAR000860,860 Main Street,1110000,Owner 860,Residential,2025-09-19T00:39:35.917840
PAR000861,861 Main Street,1111000,Owner 861,Residential,2025-09-19T00:39:35.917842
PAR000862,862 Main Street,1112000,Owner 862,Residential,2025-09-19T00:39:35.917843
PAR000863,863 Main Street,1113000,Owner 863,Residential,2025-09-19T00:39:35.917845
PAR000864,864 Main Street,1114000,Owner 864,Residential,2025-09-19T00:39:35.917846
PAR000865,865 Main Street,1115000,Owner 865,Residential,2025-09-19T00:39:35.917847
PAR000866,866 Main Street,1116000,Owner 866,Residential,2025-09-19T00:39:35.917851
PAR000867,867 Main Street,1117000,Owner 867,Residential,2025-09-19T00:39:35.917852
PAR000868,868 Main Street,1118000,Owner 868,Residential,2025-09-19T00:39:35.917854
PAR000869,869 Main Street,1119000,Owner 869,Residential,2025-09-19T00:39:35.917855
PAR000870,870 Main Street,1120000,Owner 870,Residential,2025-09-19T00:39:35.917856
PAR000871,871 Main Street,1121000,Owner 871,Residential,2025-09-19T00:39:35.917860
PAR000872,872 Main Street,1122000,Owner 872,Residential,2025-09-19T00:39:35.917861
PAR000873,873 Main Street,1123000,Owner 873,Residential,2025-09-19T00:39:35.917863
PAR000874,874 Main Street,1124000,Owner 874,Residential,2025-09-19T00:39:35.917864
PAR000875,875 Main Street,1125000,Owner 875,Residential,2025-09-19T00:39:35.917865
PAR000876,876 Main Street,1126000,Owner 876,Residential,2025-09-19T00:39:35.917866
PAR000877,877 Main Street,1127000,Owner 877,Residential,2025-09-19T00:39:35.917868
PAR000878,878 Main Street,1128000,Owner 878,Residential,2025-09-19T00:39:35.917869
PAR000879,879 Main Street,1129000,Owner 879,Residential,2025-09-19T00:39:35.917870
PAR000880,880 Main Street,1130000,Owner 880,Residential,2025-09-19T00:39:35.917872
PAR000881,881 Main Street,1131000,Owner 881,Residential,2025-09-19T00:39:35.917873
PAR000882,882 Main Street,1132000,Owner 882,Residential,2025-09-19T00:39:35.917874
PAR000883,883 Main Street,1133000,Owner 883,Residential,2025-09-19T00:39:35.917875
PAR000884,884 Main Street,1134000,Owner 884,Residential,2025-09-19T00:39:35.917877
PAR000885,885 Main Street,1135000,Owner 885,Residential,2025-09-19T00:39:35.917878
PAR000886,886 Main Street,1136000,Owner 886,Residential,2025-09-19T00:39:35.917884
PAR000887,887 Main Street,1137000,Owner 887,Residential,2025-09-19T00:39:35.917888
PAR000888,888 Main Street,1138000,Owner 888,Residential,2025-09-19T00:39:35.917890
PAR000889,889 Main Street,1139000,Owner 889,Residential,2025-09-19T00:39:35.917891
PAR000890,890 Main Street,1140000,Owner 890,Residential,2025-09-19T00:39:35.917892
PAR000891,891 Main Street,1141000,Owner 891,Residential,2025-09-19T00:39:35.917893
PAR000892,892 Main Street,1142000,Owner 892,Residential,2025-09-19T00:39:35.917895
PAR000893,893 Main Street,1143000,Owner 893,Residential,2025-09-19T00:39:35.917896
PAR000894,894 Main Street,1144000,Owner 894,Residential,2025-09-19T00:39:35.917897
PAR000895,895 Main Street,1145000,Owner 895,Residential,2025-09-19T00:39:35.917898
PAR000896,896 Main Street,1146000,Owner 896,Residential,2025-09-19T00:39:35.917900
PAR000897,897 Main Street,1147000,Owner 897,Residential,2025-09-19T00:39:35.917901
PAR000898,898 Main Street,1148000,Owner 898,Residential,2025-09-19T00:39:35.917902
PAR000899,899 Main Street,1149000,Owner 899,Residential,2025-09-19T00:39:35.917903
PAR000900,900 Main Street,1150000,Owner 900,Residential,2025-09-19T00:39:35.917905
PAR000901,901 Main Street,1151000,Owner 901,Residential,2025-09-19T00:39:35.917906
PAR000902,902 Main Street,1152000,Owner 902,Residential,2025-09-19T00:39:35.917907
PAR000903,903 Main Street,1153000,Owner 903,Residential,2025-09-19T00:39:35.917914
PAR000904,904 Main Street,1154000,Owner 904,Residential,2025-09-19T00:39:35.917915
PAR000905,905 Main Street,1155000,Owner 905,Residential,2025-09-19T00:39:35.917920
PAR000906,906 Main Street,1156000,Owner 906,Residential,2025-09-19T00:39:35.917921
PAR000907,907 Main Street,1157000,Owner 907,Residential,2025-09-19T00:39:35.917922
PAR000908,908 Main Street,1158000,Owner 908,Residential,2025-09-19T00:39:35.917924
PAR000909,909 Main Street,1159000,Owner 909,Residential,2025-09-19T00:39:35.917925
PAR000910,910 Main Street,1160000,Owner 910,Residential,2025-09-19T00:39:35.917926
PAR000911,911 Main Street,1161000,Owner 911,Residential,2025-09-19T00:39:35.917927
PAR000912,912 Main Street,1162000,Owner 912,Residential,2025-09-19T00:39:35.917929
PAR000913,913 Main Street,1163000,Owner 913,Residential,2025-09-19T00:39:35.917930
PAR000914,914 Main Street,1164000,Owner 914,Residential,2025-09-19T00:39:35.917931
PAR000915,915 Main Street,1165000,Owner 915,Residential,2025-09-19T00:39:35.917932
PAR000916,916 Main Street,1166000,Owner 916,Residential,2025-09-19T00:39:35.917934
PAR000917,917 Main Street,1167000,Owner 917,Residential,2025-09-19T00:39:35.917935
PAR000918,918 Main Street,1168000,Owner 918,Residential,2025-09-19T00:39:35.917936
PAR000919,919 Main Street,1169000,Owner 919,Residential,2025-09-19T00:39:35.917940
PAR000920,920 Main Street,1170000,Owner 920,Residential,2025-09-19T00:39:35.917941
PAR000921,921 Main Street,1171000,Owner 921,Residential,2025-09-19T00:39:35.917943
PAR000922,922 Main Street,1172000,Owner 922,Residential,2025-09-19T00:39:35.917944
PAR000923,923 Main Street,1173000,Owner 923,Residential,2025-09-19T00:39:35.917945
PAR000924,924 Main Street,1174000,Owner 924,Residential,2025-09-19T00:39:35.917946
PAR000925,925 Main Street,1175000,Owner 925,Residential,2025-09-19T00:39:35.917950
PAR000926,926 Main Street,1176000,Owner 926,Residential,2025-09-19T00:39:35.917952
PAR000927,927 Main Street,1177000,Owner 927,Residential,2025-09-19T00:39:35.917953
PAR000928,928 Main Street,1178000,Owner 928,Residential,2025-09-19T00:39:35.917954
PAR000929,929 Main Street,1179000,Owner 929,Residential,2025-09-19T00:39:35.917955
PAR000930,930 Main Street,1180000,Owner 930,Residential,2025-09-19T00:39:35.917957
PAR000931,931 Main Street,1181000,Owner 931,Residential,2025-09-19T00:39:35.917958
PAR000932,932 Main Street,1182000,Owner 932,Residential,2025-09-19T00:39:35.917959
PAR000933,933 Main Street,1183000,Owner 933,Residential,2025-09-19T00:39:35.917960
PAR000934,934 Main Street,1184000,Owner 934,Residential,2025-09-19T00:39:35.917962
PAR000935,935 Main Street,1185000,Owner 935,Residential,2025-09-19T00:39:35.917966
PAR000936,936 Main Street,1186000,Owner 936,Residential,2025-09-19T00:39:35.917970
PAR000937,937 Main Street,1187000,Owner 937,Residential,2025-09-19T00:39:35.917971
PAR000938,938 Main Street,1188000,Owner 938,Residential,2025-09-19T00:39:35.917973
PAR000939,939 Main Street,1189000,Owner 939,Residential,2025-09-19T00:39:35.917974
PAR000940,940 Main Street,1190000,Owner 940,Residential,2025-09-19T00:39:35.917975
PAR000941,941 Main Street,1191000,Owner 941,Residential,2025-09-19T00:39:35.917976
PAR000942,942 Main Street,1192000,Owner 942,Residential,2025-09-19T00:39:35.917978
PAR000943,943 Main Street,1193000,Owner 943,Residential,2025-09-19T00:39:35.917979
PAR000944,944 Main Street,1194000,Owner 944,Residential,2025-09-19T00:39:35.917983
PAR000945,945 Main Street,1195000,Owner 945,Residential,2025-09-19T00:39:35.917984
PAR000946,946 Main Street,1196000,Owner 946,Residential,2025-09-19T00:39:35.917985
PAR000947,947 Main Street,1197000,Owner 947,Residential,2025-09-19T00:39:35.917987
PAR000948,948 Main Street,1198000,Owner 948,Residential,2025-09-19T00:39:35.917988
PAR000949,949 Main Street,1199000,Owner 949,Residential,2025-09-19T00:39:35.917989
PAR000950,950 Main Street,1200000,Owner 950,Residential,2025-09-19T00:39:35.917993
PAR000951,951 Main Street,1201000,Owner 951,Residential,2025-09-19T00:39:35.917994
PAR000952,952 Main Street,1202000,Owner 952,Residential,2025-09-19T00:39:35.917995
PAR000953,953 Main Street,1203000,Owner 953,Residential,2025-09-19T00:39:35.917997
PAR000954,954 Main Street,1204000,Owner 954,Residential,2025-09-19T00:39:35.917998
PAR000955,955 Main Street,1205000,Owner 955,Residential,2025-09-19T00:39:35.917999
PAR000956,956 Main Street,1206000,Owner 956,Residential,2025-09-19T00:39:35.918000
PAR000957,957 Main Street,1207000,Owner 957,Residential,2025-09-19T00:39:35.918002
PAR000958,958 Main Street,1208000,Owner 958,Residential,2025-09-19T00:39:35.918003
PAR000959,959 Main Street,1209000,Owner 959,Residential,2025-09-19T00:39:35.918004
PAR000960,960 Main Street,1210000,Owner 960,Residential,2025-09-19T00:39:35.918006
PAR000961,961 Main Street,1211000,Owner 961,Residential,2025-09-19T00:39:35.918008
PAR000962,962 Main Street,1212000,Owner 962,Residential,2025-09-19T00:39:35.918010
PAR000963,963 Main Street,1213000,Owner 963,Residential,2025-09-19T00:39:35.918013
PAR000964,964 Main Street,1214000,Owner 964,Residential,2025-09-19T00:39:35.918017
PAR000965,965 Main Street,1215000,Owner 965,Residential,2025-09-19T00:39:35.918021
PAR000966,966 Main Street,1216000,Owner 966,Residential,2025-09-19T00:39:35.918024
PAR000967,967 Main Street,1217000,Owner 967,Residential,2025-09-19T00:39:35.918026
PAR000968,968 Main Street,1218000,Owner 968,Residential,2025-09-19T00:39:35.918027
PAR000969,969 Main Street,1219000,Owner 969,Residential,2025-09-19T00:39:35.918028
PAR000970,970 Main Street,1220000,Owner 970,Residential,2025-09-19T00:39:35.918029
PAR000971,971 Main Street,1221000,Owner 971,Residential,2025-09-19T00:39:35.918031
PAR000972,972 Main Street,1222000,Owner 972,Residential,2025-09-19T00:39:35.918032
PAR000973,973 Main Street,1223000,Owner 973,Residential,2025-09-19T00:39:35.918034
PAR000974,974 Main Street,1224000,Owner 974,Residential,2025-09-19T00:39:35.918035
PAR000975,975 Main Street,1225000,Owner 975,Residential,2025-09-19T00:39:35.918036
PAR000976,976 Main Street,1226000,Owner 976,Residential,2025-09-19T00:39:35.918037
PAR000977,977 Main Street,1227000,Owner 977,Residential,2025-09-19T00:39:35.918038
PAR000978,978 Main Street,1228000,Owner 978,Residential,2025-09-19T00:39:35.918040
PAR000979,979 Main Street,1229000,Owner 979,Residential,2025-09-19T00:39:35.918041
PAR000980,980 Main Street,1230000,Owner 980,Residential,2025-09-19T00:39:35.918042
PAR000981,981 Main Street,1231000,Owner 981,Residential,2025-09-19T00:39:35.918043
PAR000982,982 Main Street,1232000,Owner 982,Residential,2025-09-19T00:39:35.918047
PAR000983,983 Main Street,1233000,Owner 983,Residential,2025-09-19T00:39:35.918051
PAR000984,984 Main Street,1234000,Owner 984,Residential,2025-09-19T00:39:35.918052
PAR000985,985 Main Street,1235000,Owner 985,Residential,2025-09-19T00:39:35.918053
PAR000986,986 Main Street,1236000,Owner 986,Residential,2025-09-19T00:39:35.918055
PAR000987,987 Main Street,1237000,Owner 987,Residential,2025-09-19T00:39:35.918059
PAR000988,988 Main Street,1238000,Owner 988,Residential,2025-09-19T00:39:35.918060
