transaction_id,account_code,amount,transaction_date,description
TXN00002537,101-007,3192.65,2025-09-16T09:52:45.442212,Transaction 2537
TXN00002538,101-008,3316.1,2025-09-16T09:52:45.442215,Transaction 2538
TXN00002539,101-009,3439.55,2025-09-16T09:52:45.442221,Transaction 2539
TXN00002540,101-000,3563.0,2025-09-16T09:52:45.442224,Transaction 2540
TXN00002541,101-001,3686.45,2025-09-16T09:52:45.442227,Transaction 2541
TXN00002542,101-002,3809.9,2025-09-16T09:52:45.442230,Transaction 2542
TXN00002543,101-003,3933.35,2025-09-16T09:52:45.442232,Transaction 2543
TXN00002544,101-004,4056.8,2025-09-16T09:52:45.442235,Transaction 2544
TXN00002545,101-005,4180.25,2025-09-16T09:52:45.442238,Transaction 2545
TXN00002546,101-006,4303.7,2025-09-16T09:52:45.442240,Transaction 2546
TXN00002547,101-007,4427.15,2025-09-16T09:52:45.442243,Transaction 2547
TXN00002548,101-008,4550.6,2025-09-16T09:52:45.442246,Transaction 2548
TXN00002549,101-009,4674.05,2025-09-16T09:52:45.442249,Transaction 2549
TXN00002550,101-000,4797.5,2025-09-16T09:52:45.442251,Transaction 2550
TXN00002551,101-001,4920.95,2025-09-16T09:52:45.442254,Transaction 2551
TXN00002552,101-002,5044.4,2025-09-16T09:52:45.442257,Transaction 2552
TXN00002553,101-003,5167.85,2025-09-16T09:52:45.442260,Transaction 2553
TXN00002554,101-004,5291.3,2025-09-16T09:52:45.442262,Transaction 2554
TXN00002555,101-005,5414.75,2025-09-16T09:52:45.442265,Transaction 2555
TXN00002556,101-006,5538.2,2025-09-16T09:52:45.442268,Transaction 2556
TXN00002557,101-007,5661.65,2025-09-16T09:52:45.442275,Transaction 2557
TXN00002558,101-008,5785.1,2025-09-16T09:52:45.442278,Transaction 2558
TXN00002559,101-009,5908.55,2025-09-16T09:52:45.442280,Transaction 2559
TXN00002560,101-000,6032.0,2025-09-16T09:52:45.442283,Transaction 2560
TXN00002561,101-001,6155.45,2025-09-16T09:52:45.442286,Transaction 2561
TXN00002562,101-002,6278.9,2025-09-16T09:52:45.442289,Transaction 2562
TXN00002563,101-003,6402.35,2025-09-16T09:52:45.442292,Transaction 2563
TXN00002564,101-004,6525.8,2025-09-16T09:52:45.442295,Transaction 2564
TXN00002565,101-005,6649.25,2025-09-16T09:52:45.442297,Transaction 2565
TXN00002566,101-006,6772.7,2025-09-16T09:52:45.442300,Transaction 2566
TXN00002567,101-007,6896.15,2025-09-16T09:52:45.442307,Transaction 2567
TXN00002568,101-008,7019.6,2025-09-16T09:52:45.442310,Transaction 2568
TXN00002569,101-009,7143.05,2025-09-16T09:52:45.442312,Transaction 2569
TXN00002570,101-000,7266.5,2025-09-16T09:52:45.442315,Transaction 2570
TXN00002571,101-001,7389.95,2025-09-16T09:52:45.442323,Transaction 2571
TXN00002572,101-002,7513.4,2025-09-16T09:52:45.442325,Transaction 2572
TXN00002573,101-003,7636.85,2025-09-16T09:52:45.442328,Transaction 2573
TXN00002574,101-004,7760.3,2025-09-16T09:52:45.442331,Transaction 2574
TXN00002575,101-005,7883.75,2025-09-16T09:52:45.442333,Transaction 2575
TXN00002576,101-006,8007.2,2025-09-16T09:52:45.442336,Transaction 2576
TXN00002577,101-007,8130.65,2025-09-16T09:52:45.442339,Transaction 2577
TXN00002578,101-008,8254.1,2025-09-16T09:52:45.442342,Transaction 2578
TXN00002579,101-009,8377.55,2025-09-16T09:52:45.442348,Transaction 2579
TXN00002580,101-000,8501.0,2025-09-16T09:52:45.442351,Transaction 2580
TXN00002581,101-001,8624.45,2025-09-16T09:52:45.442354,Transaction 2581
TXN00002582,101-002,8747.9,2025-09-16T09:52:45.442357,Transaction 2582
TXN00002583,101-003,8871.35,2025-09-16T09:52:45.442359,Transaction 2583
TXN00002584,101-004,8994.8,2025-09-16T09:52:45.442362,Transaction 2584
TXN00002585,101-005,9118.25,2025-09-16T09:52:45.442365,Transaction 2585
TXN00002586,101-006,9241.7,2025-09-16T09:52:45.442367,Transaction 2586
TXN00002587,101-007,9365.15,2025-09-16T09:52:45.442370,Transaction 2587
TXN00002588,101-008,9488.6,2025-09-16T09:52:45.442377,Transaction 2588
TXN00002589,101-009,9612.05,2025-09-16T09:52:45.442380,Transaction 2589
TXN00002590,101-000,9735.5,2025-09-16T09:52:45.442382,Transaction 2590
TXN00002591,101-001,9858.95,2025-09-16T09:52:45.442385,Transaction 2591
TXN00002592,101-002,9982.4,2025-09-16T09:52:45.442388,Transaction 2592
TXN00002593,101-003,105.85,2025-09-16T09:52:45.442390,Transaction 2593
TXN00002594,101-004,229.3,2025-09-16T09:52:45.442393,Transaction 2594
TXN00002595,101-005,352.75,2025-09-16T09:52:45.442396,Transaction 2595
TXN00002596,101-006,476.2,2025-09-16T09:52:45.442399,Transaction 2596
TXN00002597,101-007,599.65,2025-09-16T09:52:45.442401,Transaction 2597
TXN00002598,101-008,723.1,2025-09-16T09:52:45.442404,Transaction 2598
TXN00002599,101-009,846.55,2025-09-16T09:52:45.442407,Transaction 2599
TXN00002600,101-000,970.0,2025-09-16T09:52:45.442413,Transaction 2600
TXN00002601,101-001,1093.45,2025-09-16T09:52:45.442416,Transaction 2601
TXN00002602,101-002,1216.9,2025-09-16T09:52:45.442419,Transaction 2602
TXN00002603,101-003,1340.35,2025-09-16T09:52:45.442426,Transaction 2603
TXN00002604,101-004,1463.8,2025-09-16T09:52:45.442428,Transaction 2604
TXN00002605,101-005,1587.25,2025-09-16T09:52:45.442431,Transaction 2605
TXN00002606,101-006,1710.7,2025-09-16T09:52:45.442434,Transaction 2606
TXN00002607,101-007,1834.15,2025-09-16T09:52:45.442436,Transaction 2607
TXN00002608,101-008,1957.6,2025-09-16T09:52:45.442439,Transaction 2608
TXN00002609,101-009,2081.05,2025-09-16T09:52:45.442442,Transaction 2609
TXN00002610,101-000,2204.5,2025-09-16T09:52:45.442445,Transaction 2610
TXN00002611,101-001,2327.95,2025-09-16T09:52:45.442447,Transaction 2611
TXN00002612,101-002,2451.4,2025-09-16T09:52:45.442450,Transaction 2612
TXN00002613,101-003,2574.85,2025-09-16T09:52:45.442453,Transaction 2613
TXN00002614,101-004,2698.3,2025-09-16T09:52:45.442455,Transaction 2614
TXN00002615,101-005,2821.75,2025-09-16T09:52:45.442458,Transaction 2615
TXN00002616,101-006,2945.2,2025-09-16T09:52:45.442461,Transaction 2616
TXN00002617,101-007,3068.65,2025-09-16T09:52:45.442464,Transaction 2617
TXN00002618,101-008,3192.1,2025-09-16T09:52:45.442470,Transaction 2618
TXN00002619,101-009,3315.55,2025-09-16T09:52:45.442473,Transaction 2619
TXN00002620,101-000,3439.0,2025-09-16T09:52:45.442476,Transaction 2620
TXN00002621,101-001,3562.45,2025-09-16T09:52:45.442482,Transaction 2621
TXN00002622,101-002,3685.9,2025-09-16T09:52:45.442485,Transaction 2622
TXN00002623,101-003,3809.35,2025-09-16T09:52:45.442488,Transaction 2623
TXN00002624,101-004,3932.8,2025-09-16T09:52:45.442490,Transaction 2624
TXN00002625,101-005,4056.25,2025-09-16T09:52:45.442493,Transaction 2625
TXN00002626,101-006,4179.7,2025-09-16T09:52:45.442496,Transaction 2626
TXN00002627,101-007,4303.15,2025-09-16T09:52:45.442498,Transaction 2627
TXN00002628,101-008,4426.6,2025-09-16T09:52:45.442501,Transaction 2628
TXN00002629,101-009,4550.05,2025-09-16T09:52:45.442504,Transaction 2629
TXN00002630,101-000,4673.5,2025-09-16T09:52:45.442510,Transaction 2630
TXN00002631,101-001,4796.95,2025-09-16T09:52:45.442513,Transaction 2631
TXN00002632,101-002,4920.4,2025-09-16T09:52:45.442516,Transaction 2632
TXN00002633,101-003,5043.85,2025-09-16T09:52:45.442519,Transaction 2633
TXN00002634,101-004,5167.3,2025-09-16T09:52:45.442521,Transaction 2634
TXN00002635,101-005,5290.75,2025-09-16T09:52:45.442533,Transaction 2635
TXN00002636,101-006,5414.2,2025-09-16T09:52:45.442536,Transaction 2636
TXN00002637,101-007,5537.65,2025-09-16T09:52:45.442538,Transaction 2637
TXN00002638,101-008,5661.1,2025-09-16T09:52:45.442541,Transaction 2638
TXN00002639,101-009,5784.55,2025-09-16T09:52:45.442544,Transaction 2639
TXN00002640,101-000,5908.0,2025-09-16T09:52:45.442547,Transaction 2640
TXN00002641,101-001,6031.45,2025-09-16T09:52:45.442549,Transaction 2641
TXN00002642,101-002,6154.9,2025-09-16T09:52:45.442556,Transaction 2642
TXN00002643,101-003,6278.35,2025-09-16T09:52:45.442558,Transaction 2643
TXN00002644,101-004,6401.8,2025-09-16T09:52:45.442561,Transaction 2644
TXN00002645,101-005,6525.25,2025-09-16T09:52:45.442564,Transaction 2645
TXN00002646,101-006,6648.7,2025-09-16T09:52:45.442567,Transaction 2646
TXN00002647,101-007,6772.15,2025-09-16T09:52:45.442569,Transaction 2647
TXN00002648,101-008,6895.6,2025-09-16T09:52:45.442572,Transaction 2648
TXN00002649,101-009,7019.05,2025-09-16T09:52:45.442575,Transaction 2649
TXN00002650,101-000,7142.5,2025-09-16T09:52:45.442577,Transaction 2650
TXN00002651,101-001,7265.95,2025-09-16T09:52:45.442580,Transaction 2651
TXN00002652,101-002,7389.4,2025-09-16T09:52:45.442583,Transaction 2652
TXN00002653,101-003,7512.85,2025-09-16T09:52:45.442586,Transaction 2653
TXN00002654,101-004,7636.3,2025-09-16T09:52:45.442588,Transaction 2654
TXN00002655,101-005,7759.75,2025-09-16T09:52:45.442591,Transaction 2655
TXN00002656,101-006,7883.2,2025-09-16T09:52:45.442594,Transaction 2656
TXN00002657,101-007,8006.65,2025-09-16T09:52:45.442596,Transaction 2657
TXN00002658,101-008,8130.1,2025-09-16T09:52:45.442599,Transaction 2658
TXN00002659,101-009,8253.55,2025-09-16T09:52:45.442602,Transaction 2659
TXN00002660,101-000,8377.0,2025-09-16T09:52:45.442604,Transaction 2660
TXN00002661,101-001,8500.45,2025-09-16T09:52:45.442607,Transaction 2661
TXN00002662,101-002,8623.9,2025-09-16T09:52:45.442610,Transaction 2662
TXN00002663,101-003,8747.35,2025-09-16T09:52:45.442613,Transaction 2663
TXN00002664,101-004,8870.8,2025-09-16T09:52:45.442619,Transaction 2664
TXN00002665,101-005,8994.25,2025-09-16T09:52:45.442622,Transaction 2665
TXN00002666,101-006,9117.7,2025-09-16T09:52:45.442628,Transaction 2666
TXN00002667,101-007,9241.15,2025-09-16T09:52:45.442631,Transaction 2667
TXN00002668,101-008,9364.6,2025-09-16T09:52:45.442634,Transaction 2668
TXN00002669,101-009,9488.05,2025-09-16T09:52:45.442641,Transaction 2669
TXN00002670,101-000,9611.5,2025-09-16T09:52:45.442643,Transaction 2670
TXN00002671,101-001,9734.95,2025-09-16T09:52:45.442646,Transaction 2671
TXN00002672,101-002,9858.4,2025-09-16T09:52:45.442649,Transaction 2672
TXN00002673,101-003,9981.85,2025-09-16T09:52:45.442656,Transaction 2673
TXN00002674,101-004,105.3,2025-09-16T09:52:45.442658,Transaction 2674
TXN00002675,101-005,228.75,2025-09-16T09:52:45.442661,Transaction 2675
TXN00002676,101-006,352.2,2025-09-16T09:52:45.442664,Transaction 2676
TXN00002677,101-007,475.65,2025-09-16T09:52:45.442666,Transaction 2677
TXN00002678,101-008,599.1,2025-09-16T09:52:45.442669,Transaction 2678
TXN00002679,101-009,722.55,2025-09-16T09:52:45.442672,Transaction 2679
TXN00002680,101-000,846.0,2025-09-16T09:52:45.442675,Transaction 2680
TXN00002681,101-001,969.45,2025-09-16T09:52:45.442677,Transaction 2681
TXN00002682,101-002,1092.9,2025-09-16T09:52:45.442680,Transaction 2682
TXN00002683,101-003,1216.35,2025-09-16T09:52:45.442683,Transaction 2683
TXN00002684,101-004,1339.8,2025-09-16T09:52:45.442686,Transaction 2684
TXN00002685,101-005,1463.25,2025-09-16T09:52:45.442692,Transaction 2685
TXN00002686,101-006,1586.7,2025-09-16T09:52:45.442695,Transaction 2686
TXN00002687,101-007,1710.15,2025-09-16T09:52:45.442698,Transaction 2687
TXN00002688,101-008,1833.6,2025-09-16T09:52:45.442700,Transaction 2688
TXN00002689,101-009,1957.05,2025-09-16T09:52:45.442703,Transaction 2689
TXN00002690,101-000,2080.5,2025-09-16T09:52:45.442706,Transaction 2690
TXN00002691,101-001,2203.95,2025-09-16T09:52:45.442708,Transaction 2691
TXN00002692,101-002,2327.4,2025-09-16T09:52:45.442711,Transaction 2692
TXN00002693,101-003,2450.85,2025-09-16T09:52:45.442714,Transaction 2693
TXN00002694,101-004,2574.3,2025-09-16T09:52:45.442717,Transaction 2694
TXN00002695,101-005,2697.75,2025-09-16T09:52:45.442719,Transaction 2695
TXN00002696,101-006,2821.2,2025-09-16T09:52:45.442722,Transaction 2696
TXN00002697,101-007,2944.65,2025-09-16T09:52:45.442725,Transaction 2697
TXN00002698,101-008,3068.1,2025-09-16T09:52:45.442731,Transaction 2698
TXN00002699,101-009,3191.55,2025-09-16T09:52:45.442734,Transaction 2699
TXN00002700,101-000,3315.0,2025-09-16T09:52:45.442737,Transaction 2700
TXN00002701,101-001,3438.45,2025-09-16T09:52:45.442739,Transaction 2701
TXN00002702,101-002,3561.9,2025-09-16T09:52:45.442742,Transaction 2702
TXN00002703,101-003,3685.35,2025-09-16T09:52:45.442745,Transaction 2703
TXN00002704,101-004,3808.8,2025-09-16T09:52:45.442748,Transaction 2704
TXN00002705,101-005,3932.25,2025-09-16T09:52:45.442750,Transaction 2705
TXN00002706,101-006,4055.7,2025-09-16T09:52:45.442757,Transaction 2706
TXN00002707,101-007,4179.15,2025-09-16T09:52:45.442760,Transaction 2707
TXN00002708,101-008,4302.6,2025-09-16T09:52:45.442763,Transaction 2708
TXN00002709,101-009,4426.05,2025-09-16T09:52:45.442765,Transaction 2709
TXN00002710,101-000,4549.5,2025-09-16T09:52:45.442768,Transaction 2710
TXN00002711,101-001,4672.95,2025-09-16T09:52:45.442771,Transaction 2711
TXN00002712,101-002,4796.4,2025-09-16T09:52:45.442774,Transaction 2712
TXN00002713,101-003,4919.85,2025-09-16T09:52:45.442776,Transaction 2713
TXN00002714,101-004,5043.3,2025-09-16T09:52:45.442779,Transaction 2714
TXN00002715,101-005,5166.75,2025-09-16T09:52:45.442782,Transaction 2715
TXN00002716,101-006,5290.2,2025-09-16T09:52:45.442784,Transaction 2716
TXN00002717,101-007,5413.65,2025-09-16T09:52:45.442787,Transaction 2717
TXN00002718,101-008,5537.1,2025-09-16T09:52:45.442790,Transaction 2718
TXN00002719,101-009,5660.55,2025-09-16T09:52:45.442792,Transaction 2719
TXN00002720,101-000,5784.0,2025-09-16T09:52:45.442795,Transaction 2720
TXN00002721,101-001,5907.45,2025-09-16T09:52:45.442802,Transaction 2721
TXN00002722,101-002,6030.9,2025-09-16T09:52:45.442805,Transaction 2722
TXN00002723,101-003,6154.35,2025-09-16T09:52:45.442808,Transaction 2723
TXN00002724,101-004,6277.8,2025-09-16T09:52:45.442811,Transaction 2724
TXN00002725,101-005,6401.25,2025-09-16T09:52:45.442813,Transaction 2725
TXN00002726,101-006,6524.7,2025-09-16T09:52:45.442816,Transaction 2726
TXN00002727,101-007,6648.15,2025-09-16T09:52:45.442823,Transaction 2727
TXN00002728,101-008,6771.6,2025-09-16T09:52:45.442825,Transaction 2728
TXN00002729,101-009,6895.05,2025-09-16T09:52:45.442828,Transaction 2729
TXN00002730,101-000,7018.5,2025-09-16T09:52:45.442835,Transaction 2730
TXN00002731,101-001,7141.95,2025-09-16T09:52:45.442837,Transaction 2731
TXN00002732,101-002,7265.4,2025-09-16T09:52:45.442840,Transaction 2732
TXN00002733,101-003,7388.85,2025-09-16T09:52:45.442843,Transaction 2733
TXN00002734,101-004,7512.3,2025-09-16T09:52:45.442845,Transaction 2734
TXN00002735,101-005,7635.75,2025-09-16T09:52:45.442848,Transaction 2735
TXN00002736,101-006,7759.2,2025-09-16T09:52:45.442851,Transaction 2736
TXN00002737,101-007,7882.65,2025-09-16T09:52:45.442853,Transaction 2737
TXN00002738,101-008,8006.1,2025-09-16T09:52:45.442856,Transaction 2738
TXN00002739,101-009,8129.55,2025-09-16T09:52:45.442859,Transaction 2739
TXN00002740,101-000,8253.0,2025-09-16T09:52:45.442862,Transaction 2740
TXN00002741,101-001,8376.45,2025-09-16T09:52:45.442864,Transaction 2741
TXN00002742,101-002,8499.9,2025-09-16T09:52:45.442867,Transaction 2742
TXN00002743,101-003,8623.35,2025-09-16T09:52:45.442870,Transaction 2743
TXN00002744,101-004,8746.8,2025-09-16T09:52:45.442873,Transaction 2744
TXN00002745,101-005,8870.25,2025-09-16T09:52:45.442875,Transaction 2745
TXN00002746,101-006,8993.7,2025-09-16T09:52:45.442878,Transaction 2746
TXN00002747,101-007,9117.15,2025-09-16T09:52:45.442881,Transaction 2747
TXN00002748,101-008,9240.6,2025-09-16T09:52:45.442883,Transaction 2748
TXN00002749,101-009,9364.05,2025-09-16T09:52:45.442907,Transaction 2749
TXN00002750,101-000,9487.5,2025-09-16T09:52:45.442910,Transaction 2750
TXN00002751,101-001,9610.95,2025-09-16T09:52:45.442913,Transaction 2751
TXN00002752,101-002,9734.4,2025-09-16T09:52:45.442916,Transaction 2752
TXN00002753,101-003,9857.85,2025-09-16T09:52:45.442918,Transaction 2753
TXN00002754,101-004,9981.3,2025-09-16T09:52:45.442921,Transaction 2754
TXN00002755,101-005,104.75,2025-09-16T09:52:45.442924,Transaction 2755
TXN00002756,101-006,228.2,2025-09-16T09:52:45.442930,Transaction 2756
TXN00002757,101-007,351.65,2025-09-16T09:52:45.442933,Transaction 2757
TXN00002758,101-008,475.1,2025-09-16T09:52:45.442936,Transaction 2758
TXN00002759,101-009,598.55,2025-09-16T09:52:45.442943,Transaction 2759
TXN00002760,101-000,722.0,2025-09-16T09:52:45.442946,Transaction 2760
TXN00002761,101-001,845.45,2025-09-16T09:52:45.442949,Transaction 2761
TXN00002762,101-002,968.9,2025-09-16T09:52:45.442960,Transaction 2762
TXN00002763,101-003,1092.35,2025-09-16T09:52:45.442963,Transaction 2763
TXN00002764,101-004,1215.8,2025-09-16T09:52:45.442965,Transaction 2764
TXN00002765,101-005,1339.25,2025-09-16T09:52:45.442968,Transaction 2765
TXN00002766,101-006,1462.7,2025-09-16T09:52:45.442971,Transaction 2766
TXN00002767,101-007,1586.15,2025-09-16T09:52:45.442974,Transaction 2767
TXN00002768,101-008,1709.6,2025-09-16T09:52:45.442976,Transaction 2768
TXN00002769,101-009,1833.05,2025-09-16T09:52:45.442979,Transaction 2769
TXN00002770,101-000,1956.5,2025-09-16T09:52:45.442986,Transaction 2770
TXN00002771,101-001,2079.95,2025-09-16T09:52:45.442992,Transaction 2771
TXN00002772,101-002,2203.4,2025-09-16T09:52:45.442995,Transaction 2772
TXN00002773,101-003,2326.85,2025-09-16T09:52:45.442998,Transaction 2773
TXN00002774,101-004,2450.3,2025-09-16T09:52:45.443001,Transaction 2774
TXN00002775,101-005,2573.75,2025-09-16T09:52:45.443003,Transaction 2775
TXN00002776,101-006,2697.2,2025-09-16T09:52:45.443006,Transaction 2776
TXN00002777,101-007,2820.65,2025-09-16T09:52:45.443009,Transaction 2777
TXN00002778,101-008,2944.1,2025-09-16T09:52:45.443011,Transaction 2778
TXN00002779,101-009,3067.55,2025-09-16T09:52:45.443014,Transaction 2779
TXN00002780,101-000,3191.0,2025-09-16T09:52:45.443017,Transaction 2780
TXN00002781,101-001,3314.45,2025-09-16T09:52:45.443020,Transaction 2781
TXN00002782,101-002,3437.9,2025-09-16T09:52:45.443022,Transaction 2782
TXN00002783,101-003,3561.35,2025-09-16T09:52:45.443025,Transaction 2783
TXN00002784,101-004,3684.8,2025-09-16T09:52:45.443028,Transaction 2784
TXN00002785,101-005,3808.25,2025-09-16T09:52:45.443031,Transaction 2785
TXN00002786,101-006,3931.7,2025-09-16T09:52:45.443033,Transaction 2786
TXN00002787,101-007,4055.15,2025-09-16T09:52:45.443036,Transaction 2787
TXN00002788,101-008,4178.6,2025-09-16T09:52:45.443039,Transaction 2788
TXN00002789,101-009,4302.05,2025-09-16T09:52:45.443041,Transaction 2789
TXN00002790,101-000,4425.5,2025-09-16T09:52:45.443046,Transaction 2790
TXN00002791,101-001,4548.95,2025-09-16T09:52:45.443055,Transaction 2791
TXN00002792,101-002,4672.4,2025-09-16T09:52:45.443058,Transaction 2792
TXN00002793,101-003,4795.85,2025-09-16T09:52:45.443064,Transaction 2793
TXN00002794,101-004,4919.3,2025-09-16T09:52:45.443067,Transaction 2794
TXN00002795,101-005,5042.75,2025-09-16T09:52:45.443069,Transaction 2795
TXN00002796,101-006,5166.2,2025-09-16T09:52:45.443072,Transaction 2796
TXN00002797,101-007,5289.65,2025-09-16T09:52:45.443075,Transaction 2797
TXN00002798,101-008,5413.1,2025-09-16T09:52:45.443077,Transaction 2798
TXN00002799,101-009,5536.55,2025-09-16T09:52:45.443080,Transaction 2799
TXN00002800,101-000,5660.0,2025-09-16T09:52:45.443083,Transaction 2800
TXN00002801,101-001,5783.45,2025-09-16T09:52:45.443086,Transaction 2801
TXN00002802,101-002,5906.9,2025-09-16T09:52:45.443088,Transaction 2802
TXN00002803,101-003,6030.35,2025-09-16T09:52:45.443091,Transaction 2803
TXN00002804,101-004,6153.8,2025-09-16T09:52:45.443094,Transaction 2804
TXN00002805,101-005,6277.25,2025-09-16T09:52:45.443096,Transaction 2805
TXN00002806,101-006,6400.7,2025-09-16T09:52:45.443099,Transaction 2806
TXN00002807,101-007,6524.15,2025-09-16T09:52:45.443102,Transaction 2807
TXN00002808,101-008,6647.6,2025-09-16T09:52:45.443104,Transaction 2808
TXN00002809,101-009,6771.05,2025-09-16T09:52:45.443107,Transaction 2809
TXN00002810,101-000,6894.5,2025-09-16T09:52:45.443110,Transaction 2810
TXN00002811,101-001,7017.95,2025-09-16T09:52:45.443113,Transaction 2811
TXN00002812,101-002,7141.4,2025-09-16T09:52:45.443119,Transaction 2812
TXN00002813,101-003,7264.85,2025-09-16T09:52:45.443122,Transaction 2813
TXN00002814,101-004,7388.3,2025-09-16T09:52:45.443125,Transaction 2814
TXN00002815,101-005,7511.75,2025-09-16T09:52:45.443127,Transaction 2815
TXN00002816,101-006,7635.2,2025-09-16T09:52:45.443130,Transaction 2816
TXN00002817,101-007,7758.65,2025-09-16T09:52:45.443133,Transaction 2817
TXN00002818,101-008,7882.1,2025-09-16T09:52:45.443135,Transaction 2818
TXN00002819,101-009,8005.55,2025-09-16T09:52:45.443138,Transaction 2819
TXN00002820,101-000,8129.0,2025-09-16T09:52:45.443141,Transaction 2820
TXN00002821,101-001,8252.45,2025-09-16T09:52:45.443143,Transaction 2821
TXN00002822,101-002,8375.9,2025-09-16T09:52:45.443150,Transaction 2822
TXN00002823,101-003,8499.35,2025-09-16T09:52:45.443153,Transaction 2823
TXN00002824,101-004,8622.8,2025-09-16T09:52:45.443156,Transaction 2824
TXN00002825,101-005,8746.25,2025-09-16T09:52:45.443167,Transaction 2825
TXN00002826,101-006,8869.7,2025-09-16T09:52:45.443170,Transaction 2826
TXN00002827,101-007,8993.15,2025-09-16T09:52:45.443173,Transaction 2827
TXN00002828,101-008,9116.6,2025-09-16T09:52:45.443175,Transaction 2828
TXN00002829,101-009,9240.05,2025-09-16T09:52:45.443178,Transaction 2829
TXN00002830,101-000,9363.5,2025-09-16T09:52:45.443181,Transaction 2830
TXN00002831,101-001,9486.95,2025-09-16T09:52:45.443184,Transaction 2831
TXN00002832,101-002,9610.4,2025-09-16T09:52:45.443186,Transaction 2832
TXN00002833,101-003,9733.85,2025-09-16T09:52:45.443189,Transaction 2833
TXN00002834,101-004,9857.3,2025-09-16T09:52:45.443195,Transaction 2834
TXN00002835,101-005,9980.75,2025-09-16T09:52:45.443198,Transaction 2835
TXN00002836,101-006,104.2,2025-09-16T09:52:45.443201,Transaction 2836
TXN00002837,101-007,227.65,2025-09-16T09:52:45.443204,Transaction 2837
TXN00002838,101-008,351.1,2025-09-16T09:52:45.443206,Transaction 2838
TXN00002839,101-009,474.55,2025-09-16T09:52:45.443209,Transaction 2839
TXN00002840,101-000,598.0,2025-09-16T09:52:45.443212,Transaction 2840
TXN00002841,101-001,721.45,2025-09-16T09:52:45.443214,Transaction 2841
TXN00002842,101-002,844.9,2025-09-16T09:52:45.443217,Transaction 2842
TXN00002843,101-003,968.35,2025-09-16T09:52:45.443224,Transaction 2843
TXN00002844,101-004,1091.8,2025-09-16T09:52:45.443226,Transaction 2844
TXN00002845,101-005,1215.25,2025-09-16T09:52:45.443229,Transaction 2845
TXN00002846,101-006,1338.7,2025-09-16T09:52:45.443232,Transaction 2846
TXN00002847,101-007,1462.15,2025-09-16T09:52:45.443234,Transaction 2847
TXN00002848,101-008,1585.6,2025-09-16T09:52:45.443237,Transaction 2848
TXN00002849,101-009,1709.05,2025-09-16T09:52:45.443240,Transaction 2849
TXN00002850,101-000,1832.5,2025-09-16T09:52:45.443242,Transaction 2850
TXN00002851,101-001,1955.95,2025-09-16T09:52:45.443247,Transaction 2851
TXN00002852,101-002,2079.4,2025-09-16T09:52:45.443249,Transaction 2852
TXN00002853,101-003,2202.85,2025-09-16T09:52:45.443252,Transaction 2853
TXN00002854,101-004,2326.3,2025-09-16T09:52:45.443285,Transaction 2854
TXN00002855,101-005,2449.75,2025-09-16T09:52:45.443300,Transaction 2855
TXN00002856,101-006,2573.2,2025-09-16T09:52:45.443304,Transaction 2856
TXN00002857,101-007,2696.65,2025-09-16T09:52:45.443311,Transaction 2857
TXN00002858,101-008,2820.1,2025-09-16T09:52:45.443314,Transaction 2858
TXN00002859,101-009,2943.55,2025-09-16T09:52:45.443317,Transaction 2859
TXN00002860,101-000,3067.0,2025-09-16T09:52:45.443320,Transaction 2860
TXN00002861,101-001,3190.45,2025-09-16T09:52:45.443322,Transaction 2861
TXN00002862,101-002,3313.9,2025-09-16T09:52:45.443325,Transaction 2862
TXN00002863,101-003,3437.35,2025-09-16T09:52:45.443328,Transaction 2863
TXN00002864,101-004,3560.8,2025-09-16T09:52:45.443330,Transaction 2864
TXN00002865,101-005,3684.25,2025-09-16T09:52:45.443333,Transaction 2865
TXN00002866,101-006,3807.7,2025-09-16T09:52:45.443336,Transaction 2866
TXN00002867,101-007,3931.15,2025-09-16T09:52:45.443338,Transaction 2867
TXN00002868,101-008,4054.6,2025-09-16T09:52:45.443341,Transaction 2868
TXN00002869,101-009,4178.05,2025-09-16T09:52:45.443344,Transaction 2869
TXN00002870,101-000,4301.5,2025-09-16T09:52:45.443347,Transaction 2870
TXN00002871,101-001,4424.95,2025-09-16T09:52:45.443349,Transaction 2871
TXN00002872,101-002,4548.4,2025-09-16T09:52:45.443352,Transaction 2872
TXN00002873,101-003,4671.85,2025-09-16T09:52:45.443359,Transaction 2873
TXN00002874,101-004,4795.3,2025-09-16T09:52:45.443361,Transaction 2874
TXN00002875,101-005,4918.75,2025-09-16T09:52:45.443364,Transaction 2875
TXN00002876,101-006,5042.2,2025-09-16T09:52:45.443371,Transaction 2876
TXN00002877,101-007,5165.65,2025-09-16T09:52:45.443373,Transaction 2877
TXN00002878,101-008,5289.1,2025-09-16T09:52:45.443376,Transaction 2878
TXN00002879,101-009,5412.55,2025-09-16T09:52:45.443379,Transaction 2879
TXN00002880,101-000,5536.0,2025-09-16T09:52:45.443382,Transaction 2880
TXN00002881,101-001,5659.45,2025-09-16T09:52:45.443384,Transaction 2881
TXN00002882,101-002,5782.9,2025-09-16T09:52:45.443387,Transaction 2882
TXN00002883,101-003,5906.35,2025-09-16T09:52:45.443390,Transaction 2883
TXN00002884,101-004,6029.8,2025-09-16T09:52:45.443396,Transaction 2884
TXN00002885,101-005,6153.25,2025-09-16T09:52:45.443402,Transaction 2885
TXN00002886,101-006,6276.7,2025-09-16T09:52:45.443405,Transaction 2886
